No.,Time,Source,Destination,Protocol,Length,Info
15752,9:25:44,68.67.153.38,10.18.226.153,TCP,1354,"443  >  1922 [PSH, ACK] Seq=11273 Ack=1464 Win=42496 Len=1300 [TCP segment of a reassembled PDU]"
15753,9:25:44,10.18.226.153,68.67.153.38,TCP,54,1922  >  443 [ACK] Seq=1464 Ack=12573 Win=131072 Len=0
15754,9:25:44,68.67.153.38,10.18.226.153,TCP,1354,443  >  1922 [ACK] Seq=12573 Ack=1464 Win=42496 Len=1300 [TCP segment of a reassembled PDU]
15755,9:25:44,68.67.153.38,10.18.226.153,HTTP,622,HTTP/1.1 200 OK  (JPEG JFIF image)
15756,9:25:44,10.18.226.153,68.67.153.38,TCP,54,1922  >  443 [ACK] Seq=1464 Ack=14441 Win=131072 Len=0
15757,9:25:44,68.67.153.38,10.18.226.153,TCP,1354,443  >  1921 [ACK] Seq=16473 Ack=1515 Win=42496 Len=1300 [TCP segment of a reassembled PDU]
15758,9:25:44,10.18.226.153,68.67.153.38,TCP,54,1921  >  443 [ACK] Seq=1515 Ack=17773 Win=131072 Len=0
15759,9:25:44,68.67.153.38,10.18.226.153,TCP,1354,443  >  1921 [ACK] Seq=17773 Ack=1515 Win=42496 Len=1300 [TCP segment of a reassembled PDU]
15760,9:25:44,68.67.153.38,10.18.226.153,TCP,1354,"443  >  1921 [PSH, ACK] Seq=19073 Ack=1515 Win=42496 Len=1300 [TCP segment of a reassembled PDU]"
15761,9:25:44,10.18.226.153,68.67.153.38,TCP,54,1921  >  443 [ACK] Seq=1515 Ack=20373 Win=131072 Len=0
15762,9:25:44,68.67.153.38,10.18.226.153,TCP,1354,443  >  1921 [ACK] Seq=20373 Ack=1515 Win=42496 Len=1300 [TCP segment of a reassembled PDU]
15763,9:25:44,68.67.153.38,10.18.226.153,TLSv1.2,1354,[TLS segment of a reassembled PDU]
15764,9:25:44,10.18.226.153,68.67.153.38,TCP,54,1921  >  443 [ACK] Seq=1515 Ack=22973 Win=131072 Len=0
15765,9:25:44,68.67.153.38,10.18.226.153,TCP,1354,"443  >  1921 [PSH, ACK] Seq=22973 Ack=1515 Win=42496 Len=1300 [TCP segment of a reassembled PDU]"
15766,9:25:44,68.67.153.38,10.18.226.153,TCP,1354,443  >  1921 [ACK] Seq=24273 Ack=1515 Win=42496 Len=1300 [TCP segment of a reassembled PDU]
15767,9:25:44,10.18.226.153,68.67.153.38,TCP,54,1921  >  443 [ACK] Seq=1515 Ack=25573 Win=131072 Len=0
15768,9:25:44,68.67.153.38,10.18.226.153,TCP,1354,443  >  1921 [ACK] Seq=25573 Ack=1515 Win=42496 Len=1300 [TCP segment of a reassembled PDU]
15769,9:25:44,68.67.153.38,10.18.226.153,TCP,1354,"443  >  1921 [PSH, ACK] Seq=26873 Ack=1515 Win=42496 Len=1300 [TCP segment of a reassembled PDU]"
15770,9:25:44,10.18.226.153,68.67.153.38,TCP,54,1921  >  443 [ACK] Seq=1515 Ack=28173 Win=131072 Len=0
15771,9:25:44,68.67.153.38,10.18.226.153,TCP,1354,443  >  1921 [ACK] Seq=28173 Ack=1515 Win=42496 Len=1300 [TCP segment of a reassembled PDU]
15772,9:25:44,68.67.153.38,10.18.226.153,TCP,1354,443  >  1921 [ACK] Seq=29473 Ack=1515 Win=42496 Len=1300 [TCP segment of a reassembled PDU]
15773,9:25:44,10.18.226.153,68.67.153.38,TCP,54,1921  >  443 [ACK] Seq=1515 Ack=30773 Win=131072 Len=0
15774,9:25:44,68.67.153.38,10.18.226.153,TCP,1354,443  >  1921 [ACK] Seq=30773 Ack=1515 Win=42496 Len=1300 [TCP segment of a reassembled PDU]
15775,9:25:44,68.67.153.38,10.18.226.153,TCP,1354,"443  >  1921 [PSH, ACK] Seq=32073 Ack=1515 Win=42496 Len=1300 [TCP segment of a reassembled PDU]"
15776,9:25:44,10.18.226.153,68.67.153.38,TCP,54,1921  >  443 [ACK] Seq=1515 Ack=33373 Win=131072 Len=0
15777,9:25:44,68.67.153.38,10.18.226.153,TCP,1354,443  >  1921 [ACK] Seq=33373 Ack=1515 Win=42496 Len=1300 [TCP segment of a reassembled PDU]
15778,9:25:44,68.67.153.38,10.18.226.153,TCP,1354,443  >  1921 [ACK] Seq=34673 Ack=1515 Win=42496 Len=1300 [TCP segment of a reassembled PDU]
15779,9:25:44,10.18.226.153,68.67.153.38,TCP,54,1921  >  443 [ACK] Seq=1515 Ack=35973 Win=131072 Len=0
15780,9:25:44,68.67.153.38,10.18.226.153,TCP,1354,443  >  1921 [ACK] Seq=35973 Ack=1515 Win=42496 Len=1300 [TCP segment of a reassembled PDU]
15781,9:25:44,68.67.153.38,10.18.226.153,TCP,1354,"443  >  1921 [PSH, ACK] Seq=37273 Ack=1515 Win=42496 Len=1300 [TCP segment of a reassembled PDU]"
15782,9:25:44,10.18.226.153,68.67.153.38,TCP,54,1921  >  443 [ACK] Seq=1515 Ack=38573 Win=131072 Len=0
15783,9:25:44,68.67.153.38,10.18.226.153,TLSv1.2,1354,[TLS segment of a reassembled PDU]
15784,9:25:44,68.67.153.38,10.18.226.153,TCP,1354,443  >  1921 [ACK] Seq=39873 Ack=1515 Win=42496 Len=1300 [TCP segment of a reassembled PDU]
15785,9:25:44,10.18.226.153,68.67.153.38,TCP,54,1921  >  443 [ACK] Seq=1515 Ack=41173 Win=131072 Len=0
15786,9:25:44,68.67.153.38,10.18.226.153,TCP,1354,443  >  1921 [ACK] Seq=41173 Ack=1515 Win=42496 Len=1300 [TCP segment of a reassembled PDU]
15787,9:25:44,68.67.153.38,10.18.226.153,TCP,1354,"443  >  1921 [PSH, ACK] Seq=42473 Ack=1515 Win=42496 Len=1300 [TCP segment of a reassembled PDU]"
15788,9:25:44,10.18.226.153,68.67.153.38,TCP,54,1921  >  443 [ACK] Seq=1515 Ack=43773 Win=131072 Len=0
15789,9:25:44,68.67.153.38,10.18.226.153,HTTP,288,HTTP/1.1 200 OK  (JPEG JFIF image)
15790,9:25:44,10.18.226.153,204.79.197.200,HTTP2,195,HEADERS[41]: GET /th?id=ORMS.e9d9249eeee5efe2487590cb8904f0c6&pid=Wdp&w=612&h=304&qlt=90&c=1&rs=1&dpr=1.5&p=0
15791,9:25:44,10.18.226.153,128.122.0.11,TCP,66,1923  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
15792,9:25:44,10.18.226.153,128.122.0.11,TCP,66,1924  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
15793,9:25:44,10.18.226.153,204.79.197.200,HTTP2,196,HEADERS[43]: GET /th?id=ORMS.5961d948d29bb8acba5ac7b93424cc07&pid=Wdp&w=300&h=156&qlt=90&c=1&rs=1&dpr=1.5&p=0
15794,9:25:44,204.79.197.200,10.18.226.153,TCP,54,443  >  1909 [ACK] Seq=307439 Ack=6947 Win=4194816 Len=0
15795,9:25:44,128.122.0.11,10.18.226.153,TCP,66,"53  >  1923 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1300 SACK_PERM WS=256"
15796,9:25:44,10.18.226.153,128.122.0.11,TCP,54,1923  >  53 [ACK] Seq=1 Ack=1 Win=131072 Len=0
15797,9:25:44,10.18.226.153,128.122.0.11,TCP,56,"1923  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=2 [TCP segment of a reassembled PDU]"
15798,9:25:44,128.122.0.11,10.18.226.153,TCP,66,"53  >  1924 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1300 SACK_PERM WS=256"
15799,9:25:44,10.18.226.153,128.122.0.11,DNS,99,Standard query 0x40e3 A img-s-msn-com.akamaized.net
15800,9:25:44,10.18.226.153,128.122.0.11,TCP,54,1924  >  53 [ACK] Seq=1 Ack=1 Win=131072 Len=0
15801,9:25:44,10.18.226.153,128.122.0.11,TCP,56,"1924  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=2 [TCP segment of a reassembled PDU]"
15802,9:25:44,10.18.226.153,128.122.0.11,DNS,99,Standard query 0x97ad HTTPS img-s-msn-com.akamaized.net
15803,9:25:44,10.18.226.153,204.79.197.200,HTTP2,196,HEADERS[45]: GET /th?id=ORMS.4677250de3eff7f3c061b6870beb0b95&pid=Wdp&w=300&h=156&qlt=90&c=1&rs=1&dpr=1.5&p=0
15804,9:25:44,10.18.226.153,20.42.65.88,TCP,54,1747  >  443 [ACK] Seq=72887 Ack=10858 Win=131072 Len=0
15805,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=307439 Ack=6947 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15806,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=308739 Win=131072 Len=0
15807,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=308739 Ack=6947 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15808,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=310039 Win=131072 Len=0
15809,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=310039 Ack=6947 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15810,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=311339 Win=131072 Len=0
15811,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=311339 Ack=6947 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15812,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=312639 Win=131072 Len=0
15813,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=312639 Ack=6947 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15814,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=313939 Win=131072 Len=0
15815,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=313939 Ack=6947 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15816,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=315239 Win=131072 Len=0
15817,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=315239 Ack=6947 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15818,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=316539 Win=131072 Len=0
15819,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=316539 Ack=6947 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15820,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=317839 Win=131072 Len=0
15821,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=317839 Ack=6947 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15822,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=319139 Win=131072 Len=0
15823,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=319139 Ack=6947 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15824,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=320439 Win=131072 Len=0
15825,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=320439 Ack=6947 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15826,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=321739 Win=131072 Len=0
15827,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=321739 Ack=6947 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15828,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=323039 Win=131072 Len=0
15829,9:25:44,204.79.197.200,10.18.226.153,HTTP2,1354,HEADERS[41]: 200 OK
15830,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=324339 Win=131072 Len=0
15831,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=324339 Ack=6947 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15832,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=325639 Win=131072 Len=0
15833,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=325639 Ack=6947 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15834,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=326939 Win=131072 Len=0
15835,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=326939 Ack=6947 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15836,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=328239 Win=131072 Len=0
15837,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=328239 Ack=6947 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15838,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=329539 Win=131072 Len=0
15839,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=329539 Ack=6947 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15840,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=330839 Win=131072 Len=0
15841,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=330839 Ack=6947 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15842,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=332139 Win=131072 Len=0
15843,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=332139 Ack=6947 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15844,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=333439 Win=131072 Len=0
15845,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=333439 Ack=6947 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15846,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=334739 Win=131072 Len=0
15847,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=334739 Ack=6947 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15848,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=336039 Win=131072 Len=0
15849,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=336039 Ack=6947 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15850,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=337339 Win=131072 Len=0
15851,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=337339 Ack=6947 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15852,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=338639 Win=131072 Len=0
15853,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=338639 Ack=6947 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15854,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=339939 Win=131072 Len=0
15855,9:25:44,204.79.197.200,10.18.226.153,HTTP2,926,"DATA[41], DATA[41]"
15856,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=340811 Win=130304 Len=0
15857,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=340811 Ack=6947 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15858,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=342111 Win=131072 Len=0
15859,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=342111 Ack=6947 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15860,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=343411 Win=131072 Len=0
15861,9:25:44,204.79.197.200,10.18.226.153,HTTP2,628,DATA[41]
15862,9:25:44,204.79.197.200,10.18.226.153,HTTP2,92,DATA[41] (JPEG JFIF image)
15863,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=344023 Win=130560 Len=0
15864,9:25:44,204.79.197.200,10.18.226.153,TCP,54,443  >  1909 [ACK] Seq=344023 Ack=7089 Win=4194816 Len=0
15865,9:25:44,128.122.0.11,10.18.226.153,TCP,54,53  >  1923 [ACK] Seq=1 Ack=3 Win=29440 Len=0
15866,9:25:44,128.122.0.11,10.18.226.153,TCP,54,53  >  1923 [ACK] Seq=1 Ack=48 Win=29440 Len=0
15867,9:25:44,128.122.0.11,10.18.226.153,TCP,54,53  >  1924 [ACK] Seq=1 Ack=3 Win=29440 Len=0
15868,9:25:44,128.122.0.11,10.18.226.153,DNS,498,Standard query response 0x40e3 A img-s-msn-com.akamaized.net CNAME a1834.dscg2.akamai.net A 23.44.133.12 A 23.44.133.17 NS n6dscg2.akamai.net NS n7dscg2.akamai.net NS n4dscg2.akamai.net NS n2dscg2.akamai.net NS n3dscg2.akamai.net NS n1dscg2.akamai.net NS n5dscg2.akamai.net NS n0dscg2.akamai.net A 23.215.187.68 A 23.40.178.195 A 23.197.193.228 A 23.40.178.144 A 23.40.178.178 A 23.40.178.180 A 88.221.81.192 A 23.215.130.140 AAAA 2600:1480:e800::c0
15869,9:25:44,128.122.0.11,10.18.226.153,TCP,54,53  >  1924 [ACK] Seq=1 Ack=48 Win=29440 Len=0
15870,9:25:44,128.122.0.11,10.18.226.153,DNS,199,Standard query response 0x97ad HTTPS img-s-msn-com.akamaized.net CNAME a1834.dscg2.akamai.net SOA n0dscg2.akamai.net
15871,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=344023 Ack=7089 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15872,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=345323 Win=131072 Len=0
15873,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=345323 Ack=7089 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15874,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=346623 Win=131072 Len=0
15875,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=346623 Ack=7089 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15876,9:25:44,10.18.226.153,128.122.0.11,TCP,54,"1923  >  53 [FIN, ACK] Seq=48 Ack=445 Win=130816 Len=0"
15877,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=347923 Win=131072 Len=0
15878,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=347923 Ack=7089 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15879,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=349223 Win=131072 Len=0
15880,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=349223 Ack=7089 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15881,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=350523 Win=131072 Len=0
15882,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=350523 Ack=7089 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15883,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=351823 Win=131072 Len=0
15884,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=351823 Ack=7089 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15885,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=353123 Win=131072 Len=0
15886,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=353123 Ack=7089 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15887,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=354423 Win=131072 Len=0
15888,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=354423 Ack=7089 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15889,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=355723 Win=131072 Len=0
15890,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=355723 Ack=7089 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15891,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=357023 Win=131072 Len=0
15892,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=357023 Ack=7089 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15893,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=358323 Win=131072 Len=0
15894,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=358323 Ack=7089 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15895,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=359623 Win=131072 Len=0
15896,9:25:44,204.79.197.200,10.18.226.153,HTTP2,1354,HEADERS[43]: 200 OK
15897,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=360923 Win=131072 Len=0
15898,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=360923 Ack=7089 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15899,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=362223 Win=131072 Len=0
15900,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=362223 Ack=7089 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15901,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=363523 Win=131072 Len=0
15902,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=363523 Ack=7089 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15903,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=364823 Win=131072 Len=0
15904,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=364823 Ack=7089 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15905,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=366123 Win=131072 Len=0
15906,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=366123 Ack=7089 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15907,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=367423 Win=131072 Len=0
15908,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=367423 Ack=7089 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15909,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=368723 Win=131072 Len=0
15910,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=368723 Ack=7089 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15911,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=370023 Win=131072 Len=0
15912,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=370023 Ack=7089 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15913,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=371323 Win=131072 Len=0
15914,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=371323 Ack=7089 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15915,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=372623 Win=131072 Len=0
15916,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=372623 Ack=7089 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15917,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=373923 Win=131072 Len=0
15918,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=373923 Ack=7089 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15919,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=375223 Win=131072 Len=0
15920,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=375223 Ack=7089 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15921,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=376523 Win=131072 Len=0
15922,9:25:44,204.79.197.200,10.18.226.153,HTTP2,548,"DATA[43], DATA[43]"
15923,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=377017 Win=130560 Len=0
15924,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=377017 Ack=7089 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15925,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=378317 Win=131072 Len=0
15926,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=378317 Ack=7089 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15927,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=379617 Win=131072 Len=0
15928,9:25:44,204.79.197.200,10.18.226.153,TCP,1354,443  >  1909 [ACK] Seq=379617 Ack=7089 Win=4194816 Len=1300 [TCP segment of a reassembled PDU]
15929,9:25:44,10.18.226.153,204.79.197.200,TCP,54,1909  >  443 [ACK] Seq=7231 Ack=380917 Win=131072 Len=0
